timestamp,metric,value,outcome,details
20180622 222742,healing8,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,healing9,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda0,17/12/10,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda1,5/12/12,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda2,5/1/14,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda3,7/15/9,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda4,7/16/19,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda5,10 /12/6,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda6,3/9/34,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda7,12/10/17,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda8,17 /1/9,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,kda9,24/9/10,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name0,rampje,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name1,TrustiestEnd97,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name2,PandaEagle,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name3,boerema,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name4,ArmoredBoss,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name5,TMOS,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name6,TheBlackfurySV,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name7,CeroNox,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name8,FREZINATOR,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,name9,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective0,13,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective1,13,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective2,124,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective3,30,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective4,38,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective5,139,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective6,152,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective7,355,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective8,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,objective9,45,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding0,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding1,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding2,"171,635",DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding3,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding4,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding5,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding6,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding7,"57,588",DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding8,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,shielding9,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak0,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak1,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak2,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak3,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak4,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak5,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak6,13,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak7,W,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak8,19,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 222742,streak9,,DEFEAT,TIMBER MILL / siEGE / 1719 / ID 250881826
20180622 223951,credit0,"2,203",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit1,"2,077",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit2,2144,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit3,"2,020",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit4,"2,278",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit5,"1,303",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit6,"1,218",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit7,625,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit8,"1,600",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,credit9,1.383,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage0,"39,187",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage1,"12,769",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage2,"35,272",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage3,"29,356",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage4,"46,167",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage5,"29,174",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage6,17.615,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage7,"9,546",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage8,"25,902",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,damage9,"17,435",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing0,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing1,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing2,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing3,"9,593",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing4,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing5,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing6,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing7,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing8,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,healing9,"32,402",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda0,1/1/5,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda1,3/2/8,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda2,1/3/5,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda3,3/2/15,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda4,1/4/7,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda5,4/6/1,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda6,4/9/1,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda7,1/10/1,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda8,2/5/4,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,kda9,1/9/5,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name0,LowGi,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name1,HentaiBondo,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name2,stevo7653,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name3,xMerce,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name4,rampje,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name5,Valmont,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name6,'W,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name7,Jacheekang,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name8,natmandoo,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,name9,DaRoxing,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective0,65,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective1,177,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective2,23,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective3,51,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective4,45,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective5,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective6,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective7,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective8,31,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,objective9,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding0,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding1,"8,878",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding2,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding3,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding4,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding5,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding6,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding7,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding8,"52,765",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,shielding9,"4,336",VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak0,13,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak1,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak2,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak3,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak4,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak5,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak6,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak7,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak8,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 223951,streak9,,VICTORY,JAGUAR FALLS / SIEGE / 8:08 / ID 250885791
20180622 225702,credit0,"2,664",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit1,"1,569",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit2,1871,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit3,"2,588",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit4,"1,880",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit5,"3,215",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit6,"3,153",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit7,3453,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit8,2.710,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,credit9,"4,934",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage0,"50,538",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage1,"23,121",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage2,"13,904",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage3,"47,301",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage4,"32,019",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage5,"55,944",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage6,"42,543",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage7,"31,972",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage8,"24,118",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,damage9,"114,667",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing0,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing1,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing2,"26,601",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing3,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing4,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing5,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing6,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing7,"45,486",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing8,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,healing9,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda0,8/9/14,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda1,2/18/6,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda2,2/14/13,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda3,1/17,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda4,9/18 /2,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda5,15/3/12,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda6,8/9/17,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda7,9/7/23,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda8,4/8/9,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,kda9,40/5/18,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name0,MatthewNg,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name1,PinguPangu,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name2,nitro4520,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name3,rampje,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name4,TrapTricks,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name5,jepilb22b222,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name6,'W PoizeN420,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name7,ElementalForge7,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name8,AngelGF,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,name9,xXxGokuSatanxXx,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective0,31,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective1,15,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective2,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective3,23,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective4,29,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective5,14,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective6,108,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective7,138,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective8,99,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,objective9,66,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding0,"53,444",DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding1,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding2,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding3,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding4,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding5,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding6,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding7,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding8,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,shielding9,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak0,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak1,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak2,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak3,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak4,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak5,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak6,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak7,11,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak8,,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 225702,streak9,17,DEFEAT,FROG ISLE / siEGE / 1348 / ID 250887885
20180622 231821,credit0,"3,639",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit1,"4,163",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit2,"4,578",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit3,"4,393",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit4,"4,477",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit5,"3,151",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit6,"2,851",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit7,"2,798",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit8,2340,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,credit9,1.993,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage0,"33,294",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage1,"46,802",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage2,"97,553",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage3,"35,942",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage4,"105,781",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage5,"104,314",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage6,"63,656",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage7,27.919,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage8,"56,851",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,damage9,"36,070",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing0,,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing1,"71,681",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing2,,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing3,"14,708",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing4,,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing5,,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing6,"27,504",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing7,"57,022",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing8,"4,889",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,healing9,"17,778",VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda0,6/1/8,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda1,6/1/18,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda2,20/6/6,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda3,4/9/19,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda4,9/9/18,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda5,17/9 /1,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda6,9/9/22,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda7,6/10/21,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda8,10/8/19,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,kda9,4/9/12,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name0,Cypen,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name1,matsif,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name2,Becoming,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name3,¥ Tiliven,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name4,rampje,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name5,'W witliceceo,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name6,W Kyrii,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name7,W Jasedog,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name8,ZombyRock,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,name9,Killfacs,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective0,131,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective1,146,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective2,57,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective3,305,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective4,89,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective5,18,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective6,104,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
20180622 231821,objective7,44,VICTORY,TIMBER MILL / siEGE / 1631 / iD 250891324
